Entry	Entry Name	Protein names	Organism	Length
O54909	RDH16_MOUSE	Retinol dehydrogenase 16 (EC 1.1.1.105) (EC 1.1.1.209) (EC 1.1.1.315) (EC 1.1.1.53) (Cis-retinol androgen dehydrogenase 1)	Mus musculus (Mouse)	317
O54915	NR1I2_MOUSE	Nuclear receptor subfamily 1 group I member 2 (Orphan nuclear receptor PXR) (Pregnane X receptor)	Mus musculus (Mouse)	431
O54916	REPS1_MOUSE	RalBP1-associated Eps domain-containing protein 1 (RalBP1-interacting protein 1)	Mus musculus (Mouse)	795
O54951	SEM6B_MOUSE	Semaphorin-6B (Semaphorin VIB) (Sema VIB) (Semaphorin-N) (Sema N)	Mus musculus (Mouse)	886
O54988	SLK_MOUSE	STE20-like serine/threonine-protein kinase (STE20-like kinase) (mSLK) (EC 2.7.11.1) (Etk4) (STE20-related kinase SMAK) (STE20-related serine/threonine-protein kinase) (STE20-related kinase) (Serine/threonine-protein kinase 2)	Mus musculus (Mouse)	1233
O54992	MAPK5_MOUSE	MAP kinase-activated protein kinase 5 (MAPK-activated protein kinase 5) (MAPKAP kinase 5) (MAPKAPK-5) (EC 2.7.11.1)	Mus musculus (Mouse)	473
O55017	CAC1B_MOUSE	Voltage-dependent N-type calcium channel subunit alpha-1B (Brain calcium channel III) (BIII) (Calcium channel, L type, alpha-1 polypeptide isoform 5) (Voltage-gated calcium channel subunit alpha Cav2.2)	Mus musculus (Mouse)	2327
O55022	PGRC1_MOUSE	Membrane-associated progesterone receptor component 1 (mPR)	Mus musculus (Mouse)	195
O55042	SYUA_MOUSE	Alpha-synuclein (Non-A beta component of AD amyloid) (Non-A4 component of amyloid precursor) (NACP)	Mus musculus (Mouse)	140
O55071	CP2BJ_MOUSE	Cytochrome P450 2B19 (EC 1.14.14.1) (CYPIIB19)	Mus musculus (Mouse)	492
O55098	STK10_MOUSE	Serine/threonine-protein kinase 10 (EC 2.7.11.1) (Lymphocyte-oriented kinase)	Mus musculus (Mouse)	966
O55127	CP26A_MOUSE	Cytochrome P450 26A1 (CYP26A1) (EC 1.14.13.-) (Cytochrome P450RAI) (Retinoic acid 4-hydroxylase) (Retinoic acid-metabolizing cytochrome)	Mus musculus (Mouse)	497
O55176	PJA1_MOUSE	E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Praja-1)	Mus musculus (Mouse)	578
O55186	CD59A_MOUSE	CD59A glycoprotein (MAC-inhibitory protein) (MAC-IP) (Membrane attack complex inhibition factor) (MACIF) (Protectin) (CD antigen CD59)	Mus musculus (Mouse)	123
O55187	CBX4_MOUSE	E3 SUMO-protein ligase CBX4 (EC 2.3.2.-) (Chromobox protein homolog 4) (E3 SUMO-protein transferase CBX4) (Polycomb 2 homolog) (Pc2) (mPc2)	Mus musculus (Mouse)	551
O55188	DMP1_MOUSE	Dentin matrix acidic phosphoprotein 1 (DMP-1) (Dentin matrix protein 1) (AG1)	Mus musculus (Mouse)	503
O55192	SC6A2_MOUSE	Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)	Mus musculus (Mouse)	617
O55201	SPT5H_MOUSE	Transcription elongation factor SPT5 (DRB sensitivity-inducing factor large subunit) (DSIF large subunit)	Mus musculus (Mouse)	1082
O55225	OTOG_MOUSE	Otogelin	Mus musculus (Mouse)	2911
O55233	CER1_MOUSE	Cerberus (Cerberus-like protein) (Cer-l) (Cerberus-related protein)	Mus musculus (Mouse)	272
O55234	PSB5_MOUSE	Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit X) (Proteasome subunit beta-5) (beta-5)	Mus musculus (Mouse)	264
O55236	MCE1_MOUSE	mRNA-capping enzyme (HCE) (MCE1) [Includes: mRNA 5'-triphosphate monophosphatase (EC 3.6.1.74) (mRNA 5'-phosphatase); mRNA guanylyltransferase (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (GTase)]	Mus musculus (Mouse)	597
O70138	MMP8_MOUSE	Neutrophil collagenase (EC 3.4.24.34) (Collagenase 2) (Matrix metalloproteinase-8) (MMP-8)	Mus musculus (Mouse)	465
O70152	DPM1_MOUSE	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83) (Dolichol-phosphate mannose synthase subunit 1) (DPM synthase subunit 1) (Dolichyl-phosphate beta-D-mannosyltransferase subunit 1) (Mannose-P-dolichol synthase subunit 1) (MPD synthase)	Mus musculus (Mouse)	260
O70172	PI42A_MOUSE	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha (EC 2.7.1.149) (1-phosphatidylinositol 5-phosphate 4-kinase 2-alpha) (Diphosphoinositide kinase 2-alpha) (Phosphatidylinositol 5-Phosphate 4-Kinase) (PI5P4Kalpha) (Phosphatidylinositol 5-phosphate 4-kinase type II alpha) (PI(5)P 4-kinase type II alpha) (PIP4KII-alpha) (PtdIns(5)P-4-kinase isoform 2-alpha)	Mus musculus (Mouse)	405
O70191	ATF5_MOUSE	Cyclic AMP-dependent transcription factor ATF-5 (cAMP-dependent transcription factor ATF-5) (Activating transcription factor 5-alpha/beta) (BZIP protein ATF7) (NAP1) (NRIF3-associated protein) (Transcription factor ATFx) (Transcription factor-like protein ODA-10)	Mus musculus (Mouse)	283
O70201	BIRC5_MOUSE	Baculoviral IAP repeat-containing protein 5 (Apoptosis inhibitor 4) (Apoptosis inhibitor survivin) (TIAP)	Mus musculus (Mouse)	140
O70237	GFI1B_MOUSE	Zinc finger protein Gfi-1b (Growth factor independent protein 1B)	Mus musculus (Mouse)	330
O70252	HMOX2_MOUSE	Heme oxygenase 2 (HO-2) (EC 1.14.14.18) [Cleaved into: Heme oxygenase 2 soluble form]	Mus musculus (Mouse)	315
O70263	LNX1_MOUSE	E3 ubiquitin-protein ligase LNX (EC 2.3.2.27) (Ligand of Numb protein X 1) (Ligand of Numb-binding protein 1) (Numb-binding protein 1) (RING-type E3 ubiquitin transferase LNX)	Mus musculus (Mouse)	728
O70291	GRK4_MOUSE	G protein-coupled receptor kinase 4 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK4)	Mus musculus (Mouse)	574
O70303	CIDEB_MOUSE	Lipid transferase CIDEB (Cell death activator CIDE-B) (Cell death-inducing DFFA-like effector B)	Mus musculus (Mouse)	219
O70306	TBX15_MOUSE	T-box transcription factor TBX15 (T-box protein 15) (MmTBx8) (T-box transcription factor TBX14) (T-box protein 14)	Mus musculus (Mouse)	602
O70318	E41L2_MOUSE	Band 4.1-like protein 2 (Erythrocyte membrane protein band 4.1-like 2) (Generally expressed protein 4.1) (4.1G)	Mus musculus (Mouse)	988
O70326	GREM1_MOUSE	Gremlin-1 (Cysteine knot superfamily 1, BMP antagonist 1) (Down-regulated in Mos-transformed cells protein)	Mus musculus (Mouse)	184
O70355	BTNL2_MOUSE	Butyrophilin-like protein 2	Mus musculus (Mouse)	454
O70372	TERT_MOUSE	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	Mus musculus (Mouse)	1122
O70405	ULK1_MOUSE	Serine/threonine-protein kinase ULK1 (EC 2.7.11.1) (Serine/threonine-protein kinase Unc51.1) (Unc-51-like kinase 1)	Mus musculus (Mouse)	1051
O70421	FZD1_MOUSE	Frizzled-1 (Fz-1) (mFz1)	Mus musculus (Mouse)	642
O70445	BARD1_MOUSE	BRCA1-associated RING domain protein 1 (BARD-1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BARD1)	Mus musculus (Mouse)	765
O70460	CCL19_MOUSE	C-C motif chemokine 19 (Epstein-Barr virus-induced molecule 1 ligand chemokine) (EBI1 ligand chemokine) (ELC) (Small-inducible cytokine A19)	Mus musculus (Mouse)	108
O70469	DOK2_MOUSE	Docking protein 2 (Dok-related protein) (Dok-R) (Downstream of tyrosine kinase 2) (IL-four receptor-interacting protein) (FRIP) (p56(dok-2))	Mus musculus (Mouse)	412
O70480	VAMP4_MOUSE	Vesicle-associated membrane protein 4 (VAMP-4)	Mus musculus (Mouse)	141
O70503	DHB12_MOUSE	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (KIK-I)	Mus musculus (Mouse)	312
O70514	FGFP1_MOUSE	Fibroblast growth factor-binding protein 1 (FGF-BP) (FGF-BP1) (FGF-binding protein 1) (FGFBP-1)	Mus musculus (Mouse)	251
O70570	PIGR_MOUSE	Polymeric immunoglobulin receptor (PIgR) (Poly-Ig receptor) [Cleaved into: Secretory component]	Mus musculus (Mouse)	771
O70572	NSMA_MOUSE	Sphingomyelin phosphodiesterase 2 (EC 3.1.4.12) (Lyso-platelet-activating factor-phospholipase C) (Lyso-PAF-PLC) (Neutral sphingomyelinase) (N-SMase) (nSMase)	Mus musculus (Mouse)	419
O70577	S22A2_MOUSE	Solute carrier family 22 member 2 (Organic cation transporter 2) (mOCT2)	Mus musculus (Mouse)	553
O70585	DTNB_MOUSE	Dystrobrevin beta (DTN-B) (mDTN-BDTN-B) (Beta-dystrobrevin)	Mus musculus (Mouse)	659
O70628	PDE9A_MOUSE	High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A (EC 3.1.4.35)	Mus musculus (Mouse)	534
O88322	NID2_MOUSE	Nidogen-2 (NID-2) (Entactin-2)	Mus musculus (Mouse)	1403
O88384	VTI1B_MOUSE	Vesicle transport through interaction with t-SNAREs homolog 1B (Vesicle transport v-SNARE protein Vti1-like 1) (Vti1-rp1)	Mus musculus (Mouse)	232
O88445	AURKC_MOUSE	Aurora kinase C (EC 2.7.11.1) (Aurora 3) (Aurora/IPL1-related kinase 3) (ARK-3) (Aurora-related kinase 3) (Aurora/IPL1/Eg2 protein 1) (Serine/threonine-protein kinase 13) (Serine/threonine-protein kinase aurora-C)	Mus musculus (Mouse)	276
O88448	KLC2_MOUSE	Kinesin light chain 2 (KLC 2)	Mus musculus (Mouse)	599
O88452	STC2_MOUSE	Stanniocalcin-2 (STC-2)	Mus musculus (Mouse)	296
O88456	CPNS1_MOUSE	Calpain small subunit 1 (CSS1) (Calcium-activated neutral proteinase small subunit) (CANP small subunit) (Calcium-dependent protease small subunit) (CDPS) (Calcium-dependent protease small subunit 1) (Calpain regulatory subunit)	Mus musculus (Mouse)	268
O88509	DNM3B_MOUSE	DNA (cytosine-5)-methyltransferase 3B (Dnmt3b) (EC 2.1.1.37) (DNA methyltransferase MmuIIIB) (DNA MTase MmuIIIB) (M.MmuIIIB)	Mus musculus (Mouse)	859
O88543	CSN3_MOUSE	COP9 signalosome complex subunit 3 (SGN3) (Signalosome subunit 3) (JAB1-containing signalosome subunit 3)	Mus musculus (Mouse)	423
O88551	CLD1_MOUSE	Claudin-1	Mus musculus (Mouse)	211
O88623	UBP2_MOUSE	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (41 kDa ubiquitin-specific protease) (Deubiquitinating enzyme 2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	Mus musculus (Mouse)	619
O88632	SEM3F_MOUSE	Semaphorin-3F (Semaphorin IV) (Sema IV)	Mus musculus (Mouse)	785
O88643	PAK1_MOUSE	Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (CDC42/RAC effector kinase PAK-A) (p21-activated kinase 1) (PAK-1) (p65-PAK)	Mus musculus (Mouse)	545
O88665	BRD7_MOUSE	Bromodomain-containing protein 7 (75 kDa bromodomain protein)	Mus musculus (Mouse)	651
O88668	CREG1_MOUSE	Protein CREG1 (Cellular repressor of E1A-stimulated genes 1)	Mus musculus (Mouse)	220
O88697	STK16_MOUSE	Serine/threonine-protein kinase 16 (EC 2.7.11.1) (Embryo-derived protein kinase) (Edpk) (Myristoylated and palmitoylated serine/threonine-protein kinase) (MPSK) (Protein kinase Krct) (Protein kinase PKL12) (TGF-beta-stimulated factor 1) (TSF-1) (Tyrosine-protein kinase STK16) (EC 2.7.10.2)	Mus musculus (Mouse)	305
O88703	HCN2_MOUSE	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2 (Brain cyclic nucleotide-gated channel 2) (BCNG-2) (Hyperpolarization-activated cation channel 1) (HAC-1)	Mus musculus (Mouse)	863
O88713	KLRG1_MOUSE	Killer cell lectin-like receptor subfamily G member 1 (Mast cell function-associated antigen 2F1)	Mus musculus (Mouse)	188
O88728	IFM5_MOUSE	Interferon-induced transmembrane protein 5 (Bone-restricted interferon-induced transmembrane protein-like protein) (Bril) (Dispanin subfamily A member 1) (DSPA1) (Fragilis family member 4)	Mus musculus (Mouse)	134
O88783	FA5_MOUSE	Coagulation factor V (Activated protein C cofactor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain]	Mus musculus (Mouse)	2183
O88786	I13R2_MOUSE	Interleukin-13 receptor subunit alpha-2 (IL-13 receptor subunit alpha-2) (IL-13R subunit alpha-2) (IL-13R-alpha-2) (IL-13RA2) (CD antigen CD213a2)	Mus musculus (Mouse)	383
O88816	SNAT_MOUSE	Serotonin N-acetyltransferase (Serotonin acetylase) (EC 2.3.1.87) (Aralkylamine N-acetyltransferase) (AA-NAT)	Mus musculus (Mouse)	205
O88824	JTB_MOUSE	Protein JTB	Mus musculus (Mouse)	146
O88833	CP4AA_MOUSE	Cytochrome P450 4A10 (CYPIVA10) (Cytochrome P450-LA-omega 1) (Cytochrome P452) (Lauric acid omega-hydroxylase) (Long-chain fatty acid omega-monooxygenase) (EC 1.14.14.80)	Mus musculus (Mouse)	509
O88848	ARL6_MOUSE	ADP-ribosylation factor-like protein 6	Mus musculus (Mouse)	186
O88856	TPST2_MOUSE	Protein-tyrosine sulfotransferase 2 (EC 2.8.2.20) (Tyrosylprotein sulfotransferase 2) (TPST-2)	Mus musculus (Mouse)	376
O88942	NFAC1_MOUSE	Nuclear factor of activated T-cells, cytoplasmic 1 (NF-ATc1) (NFATc1) (NFAT transcription complex cytosolic component) (NF-ATc) (NFATc)	Mus musculus (Mouse)	717
O88962	CP8B1_MOUSE	7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase (EC 1.14.14.139) (7-alpha-hydroxy-4-cholesten-3-one 12-alpha-hydroxylase) (CYPVIIIB1) (Cytochrome P450 8B1) (Sterol 12-alpha-hydroxylase)	Mus musculus (Mouse)	500
O88967	YMEL1_MOUSE	ATP-dependent zinc metalloprotease YME1L1 (EC 3.4.24.-) (EC 3.6.-.-) (ATP-dependent metalloprotease FtsH1) (YME1-like protein 1)	Mus musculus (Mouse)	715
O88990	ACTN3_MOUSE	Alpha-actinin-3 (Alpha-actinin skeletal muscle isoform 3) (F-actin cross-linking protein)	Mus musculus (Mouse)	900
O89016	ABCD4_MOUSE	Lysosomal cobalamin transporter ABCD4 (EC 7.6.2.8) (ATP-binding cassette sub-family D member 4) (PMP70-related protein) (P70R) (Peroxisomal membrane protein 1-like) (PXMP1-L) (Peroxisomal membrane protein 69) (PMP69)	Mus musculus (Mouse)	606
O89026	ROBO1_MOUSE	Roundabout homolog 1	Mus musculus (Mouse)	1612
O89032	SPD2A_MOUSE	SH3 and PX domain-containing protein 2A (Five SH3 domain-containing protein) (SH3 multiple domains protein 1) (Tyrosine kinase substrate with five SH3 domains)	Mus musculus (Mouse)	1124
O89094	CASPE_MOUSE	Caspase-14 (CASP-14) (EC 3.4.22.-) (Mini-ICE) (MICE) [Cleaved into: Caspase-14 subunit p17, mature form; Caspase-14 subunit p10, mature form; Caspase-14 subunit p20, intermediate form; Caspase-14 subunit p8, intermediate form]	Mus musculus (Mouse)	257
O89101	FGF18_MOUSE	Fibroblast growth factor 18 (FGF-18) (zFGF5)	Mus musculus (Mouse)	207
O89109	KCNN4_MOUSE	Intermediate conductance calcium-activated potassium channel protein 4 (SK4) (SKCa 4) (SKCa4) (KCa3.1) (mIK1) (mKCa4)	Mus musculus (Mouse)	425
O89116	VTI1A_MOUSE	Vesicle transport through interaction with t-SNAREs homolog 1A (Vesicle transport v-SNARE protein Vti1-like 2) (Vti1-rp2)	Mus musculus (Mouse)	217
P00375	DYR_MOUSE	Dihydrofolate reductase (EC 1.5.1.3)	Mus musculus (Mouse)	187
P00920	CAH2_MOUSE	Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase II) (Carbonic anhydrase II) (CA-II) (Cyanamide hydratase CA2) (EC 4.2.1.69)	Mus musculus (Mouse)	260
P01326	INS2_MOUSE	Insulin-2 [Cleaved into: Insulin-2 B chain; Insulin-2 A chain]	Mus musculus (Mouse)	110
P01582	IL1A_MOUSE	Interleukin-1 alpha (IL-1 alpha)	Mus musculus (Mouse)	270
P01897	HA1L_MOUSE	H-2 class I histocompatibility antigen, L-D alpha chain	Mus musculus (Mouse)	362
P01899	HA11_MOUSE	H-2 class I histocompatibility antigen, D-B alpha chain (H-2D(B))	Mus musculus (Mouse)	362
P01904	HA21_MOUSE	H-2 class II histocompatibility antigen, E-D alpha chain (H2-IE-alpha)	Mus musculus (Mouse)	255
P02716	ACHD_MOUSE	Acetylcholine receptor subunit delta	Mus musculus (Mouse)	520
P02772	FETA_MOUSE	Alpha-fetoprotein (Alpha-1-fetoprotein) (Alpha-fetoglobulin)	Mus musculus (Mouse)	605
P02830	HXA7_MOUSE	Homeobox protein Hox-A7 (Homeobox protein Hox-1.1) (Homeobox protein M6-12) (M6)	Mus musculus (Mouse)	229
P03925	NU6M_MOUSE	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Mus musculus (Mouse)	172
P03953	CFAD_MOUSE	Complement factor D (EC 3.4.21.46) (28 kDa adipocyte protein) (Adipsin) (C3 convertase activator) (Properdin factor D)	Mus musculus (Mouse)	259
P04117	FABP4_MOUSE	Fatty acid-binding protein, adipocyte (3T3-L1 lipid-binding protein) (Adipocyte lipid-binding protein) (ALBP) (Adipocyte-type fatty acid-binding protein) (A-FABP) (AFABP) (Fatty acid-binding protein 4) (Myelin P2 protein homolog) (P15) (P2 adipocyte protein) (Protein 422)	Mus musculus (Mouse)	132
P04184	KITH_MOUSE	Thymidine kinase, cytosolic (EC 2.7.1.21)	Mus musculus (Mouse)	233
P04202	TGFB1_MOUSE	Transforming growth factor beta-1 proprotein [Cleaved into: Latency-associated peptide (LAP); Transforming growth factor beta-1 (TGF-beta-1)]	Mus musculus (Mouse)	390
P04370	MBP_MOUSE	Myelin basic protein (MBP) (Myelin A1 protein)	Mus musculus (Mouse)	250
P05125	ANF_MOUSE	Natriuretic peptides A (Atrial natriuretic factor prohormone) (preproANF) (proANF) (Atrial natriuretic peptide prohormone) (preproANP) (proANP) (Atriopeptigen) (Cardiodilatin) (CDD) (preproCDD-ANF) [Cleaved into: Long-acting natriuretic peptide (LANP) (Long-acting natriuretic hormone) (LANH) (Pro atrial natriuretic factor 1-30) (proANF 1-30) (Pro atrial natriuretic peptide 1-30) (proANP 1-30); Vessel dilator (VSDL) (Pro atrial natriuretic factor 31-67) (proANF 31-67) (Pro atrial natriuretic peptide 31-67) (proANP 31-67); Kaliuretic peptide (KP) (Pro atrial natriuretic factor 79-98) (proANF 79-98) (Pro atrial natriuretic peptide 79-98) (proANP 79-98); Urodilatin (URO) (CDD 95-126) (CDD-ANP (95-126)) (Pro atrial natriuretic peptide 95-126) (proANP 95-126); Auriculin-C (Atrial natriuretic factor 1-33) (ANF 1-33); Auriculin-D (Atrial natriuretic factor 3-33) (ANF 3-33); Atrial natriuretic peptide (ANP) (Alpha-atrial natriuretic peptide) (Alpha-hANP) (Atrial natriuretic factor) (ANF) (CDD-ANF) (CDD-ANP (99-126)) (Cardionatrin) (Pro atrial natriuretic factor 99-126) (proANF 99-126); Auriculin-B (Atrial natriuretic factor 8-33) (ANF 8-33); Auriculin-A; Atriopeptin-1 (Atriopeptin I); Atriopeptin-2 (Atriopeptin II); Atriopeptin-3 (Atriopeptin III)]	Mus musculus (Mouse)	152
P05132	KAPCA_MOUSE	cAMP-dependent protein kinase catalytic subunit alpha (PKA C-alpha) (EC 2.7.11.11)	Mus musculus (Mouse)	351
P05213	TBA1B_MOUSE	Tubulin alpha-1B chain (EC 3.6.5.-) (Alpha-tubulin 2) (Alpha-tubulin isotype M-alpha-2) (Tubulin alpha-2 chain) [Cleaved into: Detyrosinated tubulin alpha-1B chain]	Mus musculus (Mouse)	451
P05214	TBA3_MOUSE	Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-tubulin 3/7) (Alpha-tubulin isotype M-alpha-3/7) (Tubulin alpha-3/alpha-7 chain) [Cleaved into: Detyrosinated tubulin alpha-3 chain]	Mus musculus (Mouse)	450
P05784	K1C18_MOUSE	Keratin, type I cytoskeletal 18 (Cytokeratin endo B) (Keratin D) (Cytokeratin-18) (CK-18) (Keratin-18) (K18)	Mus musculus (Mouse)	423
P06240	LCK_MOUSE	Proto-oncogene tyrosine-protein kinase LCK (EC 2.7.10.2) (Leukocyte C-terminal Src kinase) (LSK) (Lymphocyte cell-specific protein-tyrosine kinase) (p56-LCK)	Mus musculus (Mouse)	509
P06684	CO5_MOUSE	Complement C5 (Hemolytic complement) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5b (Complement C5 alpha' chain)]	Mus musculus (Mouse)	1680
P06879	PRL_MOUSE	Prolactin (PRL)	Mus musculus (Mouse)	226
P07146	TRY2_MOUSE	Anionic trypsin-2 (EC 3.4.21.4) (Anionic trypsin II) (Pretrypsinogen II) (Serine protease 2)	Mus musculus (Mouse)	246
P07321	EPO_MOUSE	Erythropoietin	Mus musculus (Mouse)	192
P07744	K2C4_MOUSE	Keratin, type II cytoskeletal 4 (Cytokeratin-4) (CK-4) (Cytoskeletal 57 kDa keratin) (Keratin-4) (K4) (Type-II keratin Kb4)	Mus musculus (Mouse)	525
P07934	PHKG1_MOUSE	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (EC 2.7.11.19) (Phosphorylase kinase subunit gamma-1) (Serine/threonine-protein kinase PHKG1) (EC 2.7.11.1, EC 2.7.11.26)	Mus musculus (Mouse)	388
P08030	APT_MOUSE	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	Mus musculus (Mouse)	180
P08046	EGR1_MOUSE	Early growth response protein 1 (EGR-1) (Nerve growth factor-induced protein A) (NGFI-A) (Transcription factor Zif268) (Zinc finger protein Krox-24)	Mus musculus (Mouse)	533
P08071	TRFL_MOUSE	Lactotransferrin (Lactoferrin) (EC 3.4.21.-)	Mus musculus (Mouse)	707
P08103	HCK_MOUSE	Tyrosine-protein kinase HCK (EC 2.7.10.2) (B-cell/myeloid kinase) (BMK) (Hematopoietic cell kinase) (Hemopoietic cell kinase) (p56-HCK/p59-HCK)	Mus musculus (Mouse)	524
P08508	FCGR3_MOUSE	Low affinity immunoglobulin gamma Fc region receptor III (IgG Fc receptor III) (Fc-gamma RIII) (FcRIII) (CD antigen CD16)	Mus musculus (Mouse)	261
P08905	LYZ2_MOUSE	Lysozyme C-2 (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase C) (Lysozyme C type M)	Mus musculus (Mouse)	148
P09021	HXA5_MOUSE	Homeobox protein Hox-A5 (Homeobox protein Hox-1.3) (Homeobox protein M2)	Mus musculus (Mouse)	270
P09024	HXB7_MOUSE	Homeobox protein Hox-B7 (Homeobox protein Hox-2.3) (Homeobox protein MH-22B) (Homeobox protein MuB1)	Mus musculus (Mouse)	217
P09025	HXC8_MOUSE	Homeobox protein Hox-C8 (Homeobox protein Hox-3.1) (Homeobox protein M31)	Mus musculus (Mouse)	242
P09174	CNRG_MOUSE	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma (GMP-PDE gamma) (EC 3.1.4.35)	Mus musculus (Mouse)	87
P09242	PPBT_MOUSE	Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase 2) (Alkaline phosphatase liver/bone/kidney isozyme) (Phosphoamidase) (Phosphocreatine phosphatase) (EC 3.9.1.1)	Mus musculus (Mouse)	524
P09405	NUCL_MOUSE	Nucleolin (Protein C23)	Mus musculus (Mouse)	707
P09671	SODM_MOUSE	Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)	Mus musculus (Mouse)	222
P09838	TDT_MOUSE	DNA nucleotidylexotransferase (EC 2.7.7.31) (EC 3.1.11.-) (Terminal addition enzyme) (Terminal deoxynucleotidyltransferase) (TDT) (Terminal transferase)	Mus musculus (Mouse)	510
P0C1T1	HXB2_MOUSE	Homeobox protein Hox-B2 (Homeobox protein Hox-2.8)	Mus musculus (Mouse)	354
P0C871	PA24B_MOUSE	Cytosolic phospholipase A2 beta (cPLA2-beta) (EC 3.1.1.4) (Lysophospholipase A1 group IVB) (EC 3.1.1.5) (Phospholipase A2 group IVB)	Mus musculus (Mouse)	782
P0DN83	DWORF_MOUSE	Sarcoplasmic/endoplasmic reticulum calcium ATPase regulator DWORF (SERCA regulator DWORF) (Dwarf open reading frame) (DWORF) (Small transmembrane regulator of ion transport 1)	Mus musculus (Mouse)	34
P0DOV1	IFI5B_MOUSE	Interferon-activable protein 211 (Interferon-activable protein 205-B) (Ifi-205-B) (Interferon-inducible protein p205-B) (Myeloid cell nuclear differentiation antigen) (Protein D3)	Mus musculus (Mouse)	425
P0DP28	CALM3_MOUSE	Calmodulin-3	Mus musculus (Mouse)	149
P0DP43	CTSRE_MOUSE	Cation channel sperm-associated auxiliary subunit epsilon (CatSper-epsilon) (CatSperepsilon) (C1orf101-like protein)	Mus musculus (Mouse)	985
P0DPB4	SCHI1_MOUSE	Schwannomin-interacting protein 1 (SCHIP-1)	Mus musculus (Mouse)	484
P10085	MYOD1_MOUSE	Myoblast determination protein 1	Mus musculus (Mouse)	318
P10107	ANXA1_MOUSE	Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35) [Cleaved into: Annexin Ac2-26]	Mus musculus (Mouse)	346
P10126	EF1A1_MOUSE	Elongation factor 1-alpha 1 (EF-1-alpha-1) (EC 3.6.5.-) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1)	Mus musculus (Mouse)	462
P10148	CCL2_MOUSE	C-C motif chemokine 2 (Monocyte chemoattractant protein 1) (Monocyte chemotactic protein 1) (MCP-1) (Platelet-derived growth factor-inducible protein JE) (Small-inducible cytokine A2)	Mus musculus (Mouse)	148
P10284	HXB4_MOUSE	Homeobox protein Hox-B4 (Homeobox protein Hox-2.6)	Mus musculus (Mouse)	250
P10300	CD8B_MOUSE	T-cell surface glycoprotein CD8 beta chain (Lymphocyte antigen 3) (T-cell membrane glycoprotein Ly-3) (T-cell surface glycoprotein Lyt-3) (CD antigen CD8b)	Mus musculus (Mouse)	213
P10404	ENV1_MOUSE	MLV-related proviral Env polyprotein [Cleaved into: Surface protein (SU); Transmembrane protein (TM)]	Mus musculus (Mouse)	641
P10417	BCL2_MOUSE	Apoptosis regulator Bcl-2	Mus musculus (Mouse)	236
P10493	NID1_MOUSE	Nidogen-1 (NID-1) (Entactin)	Mus musculus (Mouse)	1245
P10820	PERF_MOUSE	Perforin-1 (P1) (Cytolysin) (Lymphocyte pore-forming protein)	Mus musculus (Mouse)	554
P10833	RRAS_MOUSE	Ras-related protein R-Ras (EC 3.6.5.2) (p23)	Mus musculus (Mouse)	218
