Entry	Entry Name	Protein names	Organism	Length
A0A2K6CBW0	A0A2K6CBW0_MACNE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca nemestrina (Pig-tailed macaque)	1853
A0A2U3WNJ7	A0A2U3WNJ7_ODORO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odobenus rosmarus divergens (Pacific walrus)	777
A0A2U4BPC8	A0A2U4BPC8_TURTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1861
A0A2U4BPI6	A0A2U4BPI6_TURTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	765
A0A2Y9GE55	A0A2Y9GE55_NEOSC	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neomonachus schauinslandi (Hawaiian monk seal) (Monachus schauinslandi)	765
A0A2Y9LXF5	A0A2Y9LXF5_DELLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Delphinapterus leucas (Beluga whale)	1866
A0A2Y9M7W4	A0A2Y9M7W4_DELLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Delphinapterus leucas (Beluga whale)	1865
A0A2Y9M7X0	A0A2Y9M7X0_DELLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Delphinapterus leucas (Beluga whale)	765
A0A2Y9QHQ0	A0A2Y9QHQ0_TRIMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Trichechus manatus latirostris (Florida manatee)	1851
A0A341B7I8	A0A341B7I8_NEOAA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	770
A0A341B8W3	A0A341B8W3_NEOAA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1869
A0A341B918	A0A341B918_NEOAA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	769
A0A3Q7NFS3	A0A3Q7NFS3_CALUR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callorhinus ursinus (Northern fur seal)	780
A0A6J2FK26	A0A6J2FK26_ZALCA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Zalophus californianus (California sealion)	777
A0A6P6BX28	A0A6P6BX28_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	1809
A0A6P6BX34	A0A6P6BX34_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	740
A0A6P6BXR2	A0A6P6BXR2_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	1837
A0A8C3X367	A0A8C3X367_9CETA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Catagonus wagneri (Chacoan peccary)	717
A0A9V1EXB1	A0A9V1EXB1_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	1873
A0AAX6RGH0	A0AAX6RGH0_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	713
A0AAX6RJC4	A0AAX6RJC4_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1792
A0A075VQZ6	A0A075VQZ6_9PRIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Lophocebus albigena (gray-cheeked mangabey)	1864
A0A075VXL2	A0A075VXL2_NOMGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Nomascus gabriellae (Red-cheeked gibbon)	1863
A0A075VXL9	A0A075VXL9_ALOSA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Alouatta sara (Bolivian red howler monkey)	1867
A0A2I3N277	A0A2I3N277_PAPAN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Papio anubis (Olive baboon)	704
A0A2Y9LUU8	A0A2Y9LUU8_DELLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Delphinapterus leucas (Beluga whale)	1865
A0A3Q7PN61	A0A3Q7PN61_CALUR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callorhinus ursinus (Northern fur seal)	781
A0A6P6BX60	A0A6P6BX60_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	1836
A0A8C9D4W0	A0A8C9D4W0_PANLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera leo (Lion)	720
A0A9V1EX87	A0A9V1EX87_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	766
A0A9W2URB9	A0A9W2URB9_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	765
A0AAX6RG84	A0AAX6RG84_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	723
A0AAX6RGU1	A0AAX6RGU1_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1802
A0AAX6RH97	A0AAX6RH97_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1801
A0AAX6RHJ1	A0AAX6RHJ1_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1790
A0AAX6RHN4	A0AAX6RHN4_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1791
A0A075VNR1	A0A075VNR1_HYLAG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Hylobates agilis (Agile gibbon)	1861
A0A075VNS0	A0A075VNS0_MIOTA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Miopithecus talapoin (Angolan talapoin) (Cercopithecus talapoin)	1863
A0A075VR01	A0A075VR01_SYMSY	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Symphalangus syndactylus (Siamang) (Hylobates syndactylus)	1861
A0A075VSA7	A0A075VSA7_NOMLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1863
A0A075VSU6	A0A075VSU6_HYLPI	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Hylobates pileatus (Pileated gibbon)	1861
A0A075VSV6	A0A075VSV6_PAPAN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Papio anubis (Olive baboon)	1863
A0A075VXL6	A0A075VXL6_COLGU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Colobus guereza (Mantled guereza) (Eastern black-and-white colobus monkey)	1864
A0A075VXM0	A0A075VXM0_CERWO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cercopithecus wolfi (Wolf's monkey) (Cercopithecus pogonias wolfi)	1863
A0A2I3N412	A0A2I3N412_PAPAN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Papio anubis (Olive baboon)	1834
A0A2R9AJD0	A0A2R9AJD0_PANPA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan paniscus (Pygmy chimpanzee) (Bonobo)	1845
A0A2U4BPI0	A0A2U4BPI0_TURTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1862
A0A2Y9GE80	A0A2Y9GE80_NEOSC	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neomonachus schauinslandi (Hawaiian monk seal) (Monachus schauinslandi)	1877
A0A340WSA7	A0A340WSA7_LIPVE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Lipotes vexillifer (Yangtze river dolphin)	727
A0A6J2FK18	A0A6J2FK18_ZALCA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Zalophus californianus (California sealion)	778
A0A6J3HYP8	A0A6J3HYP8_SAPAP	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sapajus apella (Brown-capped capuchin) (Cebus apella)	1871
A0A6J3HZD6	A0A6J3HZD6_SAPAP	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sapajus apella (Brown-capped capuchin) (Cebus apella)	720
A0A6J3HZI0	A0A6J3HZI0_SAPAP	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sapajus apella (Brown-capped capuchin) (Cebus apella)	1857
A0A6P6BX86	A0A6P6BX86_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	1835
A0A6P6HCJ9	A0A6P6HCJ9_PUMCO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Puma concolor (Mountain lion) (Felis concolor)	765
A0A8B8W9M5	A0A8B8W9M5_BALMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Balaenoptera musculus (Blue whale)	765
A0A8C0DDQ3	A0A8C0DDQ3_BALMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Balaenoptera musculus (Blue whale)	720
A0A8C9HG11	A0A8C9HG11_9PRIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Piliocolobus tephrosceles (Ugandan red Colobus)	721
A0A9V1EX31	A0A9V1EX31_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	1874
A0A9V1EXA5	A0A9V1EXA5_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	1872
A0A9V1EXI3	A0A9V1EXI3_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	765
A0A9W2URS2	A0A9W2URS2_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	764
A0AAX6RIK4	A0AAX6RIK4_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1800
A0A075VSA0	A0A075VSA0_HYLLA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Hylobates lar (Lar gibbon) (White-handed gibbon)	1861
A0A2K5P2T2	A0A2K5P2T2_CERAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	720
A0A2K5QN40	A0A2K5QN40_CEBIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	731
A0A2K5VLC7	A0A2K5VLC7_MACFA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	721
A0A2K6CBX0	A0A2K6CBX0_MACNE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca nemestrina (Pig-tailed macaque)	1747
A0A2K6CBY5	A0A2K6CBY5_MACNE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca nemestrina (Pig-tailed macaque)	721
A0A2U4BP59	A0A2U4BP59_TURTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	766
A0A341B8W8	A0A341B8W8_NEOAA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1869
A0A7E6EFP3	A0A7E6EFP3_9CHIR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phyllostomus discolor (pale spear-nosed bat)	758
A0A8B7TBW5	A0A8B7TBW5_HIPAR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Hipposideros armiger (Great Himalayan leaf-nosed bat)	754
A0A9J7JY17	A0A9J7JY17_CRIGR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	718
A0A9V1EXA7	A0A9V1EXA7_PANPR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera pardus (Leopard) (Felis pardus)	1873
A0AAX6RGV6	A0AAX6RGV6_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	721
F7CFT5	F7CFT5_MONDO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Monodelphis domestica (Gray short-tailed opossum)	1840
G1RN17	G1RN17_NOMLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1863
Q90Z51	Q90Z51_CHICK	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Gallus gallus (Chicken)	1749
A0A0G2K2T3	A0A0G2K2T3_RAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rattus norvegicus (Rat)	1795
Q864U0	Q864U0_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	715
A0A3Q1MFV5	A0A3Q1MFV5_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	1841
A0AAA9TSB1	A0AAA9TSB1_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	1823
F1MYX8	F1MYX8_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	1795
Q6NV63	Q6NV63_MOUSE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mus musculus (Mouse)	1811
A0A3Q1MFG4	A0A3Q1MFG4_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	1670
Q864T9	Q864T9_BOVIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos taurus (Bovine)	752
G3V8S5	G3V8S5_RAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rattus norvegicus (Rat)	1664
A0A2J8REN5	A0A2J8REN5_PONAB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	721
H2NTX3	H2NTX3_PONAB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1863
A0A2J8REM9	A0A2J8REM9_PONAB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	743
A0AAU9YNN9	A0AAU9YNN9_PHORO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phodopus roborovskii (Roborovski's desert hamster) (Cricetulus roborovskii)	1801
A0A8C2W4H3	A0A8C2W4H3_CHILA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Chinchilla lanigera (Long-tailed chinchilla) (Chinchilla villidera)	1577
A6HJD2	A6HJD2_RAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rattus norvegicus (Rat)	1817
A0A3G1CIM0	A0A3G1CIM0_HUMAN	Breast and ovarian cancer sususceptibility protein 1	Homo sapiens (Human)	740
A0A8V8TPY7	A0A8V8TPY7_HUMAN	BRCA1 DNA repair associated	Homo sapiens (Human)	544
A0A9Y1QPQ7	A0A9Y1QPQ7_HUMAN	RING-type E3 ubiquitin transferase BRCA1	Homo sapiens (Human)	658
Q5U3B7	Q5U3B7_HUMAN	RING-type E3 ubiquitin transferase BRCA1	Homo sapiens (Human)	624
A0A075VR02	A0A075VR02_SAISC	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Saimiri sciureus (Common squirrel monkey)	1859
A0A2K5VLY4	A0A2K5VLY4_MACFA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	699
A0A2K6CBV9	A0A2K6CBV9_MACNE	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Macaca nemestrina (Pig-tailed macaque)	1884
A0A2K6QXM4	A0A2K6QXM4_RHIRO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	1382
A0A3Q7NBK2	A0A3Q7NBK2_CALUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Callorhinus ursinus (Northern fur seal)	1888
A0A3Q7NBK6	A0A3Q7NBK6_CALUR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callorhinus ursinus (Northern fur seal)	1819
A0A452VMF4	A0A452VMF4_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	1795
A0A493SUA5	A0A493SUA5_ANAPP	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Anas platyrhynchos platyrhynchos (Northern mallard)	1781
A0A4W2E2T3	A0A4W2E2T3_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1823
A0A4W2IIG2	A0A4W2IIG2_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1781
A0A4X1TRE2	A0A4X1TRE2_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	733
A0A4X1TWF3	A0A4X1TWF3_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	718
A0A5F9DCM3	A0A5F9DCM3_RABIT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Oryctolagus cuniculus (Rabbit)	1801
A0A6J0ISN9	A0A6J0ISN9_9PASS	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Lepidothrix coronata (blue-crowned manakin)	1762
A0A6J0WWT3	A0A6J0WWT3_ODOVR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odocoileus virginianus (White-tailed deer)	1753
A0A6P3HMY1	A0A6P3HMY1_BISBB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bison bison bison (North American plains bison)	1803
A0A6P5DGT9	A0A6P5DGT9_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	1803
A0A6P5DHG0	A0A6P5DHG0_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	751
A0A6P6BXR7	A0A6P6BXR7_PTEVA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pteropus vampyrus (Large flying fox)	1811
A0A8B7UPE4	A0A8B7UPE4_CASCN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Castor canadensis (American beaver)	715
A0A8C0M0X1	A0A8C0M0X1_CANLF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Canis lupus familiaris (Dog) (Canis familiaris)	1809
A0A8C0VH76	A0A8C0VH76_CYACU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Cyanistes caeruleus (Eurasian blue tit) (Parus caeruleus)	693
A0A8C4KX29	A0A8C4KX29_DRONO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Dromaius novaehollandiae (Emu)	738
A0A8C6EAY8	A0A8C6EAY8_MOSMO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Moschus moschiferus (Siberian musk deer) (Moschus sibiricus)	713
A0A8D0BVL8	A0A8D0BVL8_SALMN	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Salvator merianae (Argentine black and white tegu) (Tupinambis merianae)	1647
A0A8D0PG70	A0A8D0PG70_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1731
A0A8D0Y7S7	A0A8D0Y7S7_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1864
A0A8M1GLB9	A0A8M1GLB9_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	1816
A0A8U0N8E5	A0A8U0N8E5_MUSPF	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1879
A0A8U0N905	A0A8U0N905_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1878
A0A8U0N9D2	A0A8U0N9D2_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1869
A0A8U0T4F3	A0A8U0T4F3_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	775
A0A9J7KAE6	A0A9J7KAE6_CRIGR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	1787
A0A9L0JIF7	A0A9L0JIF7_EQUAS	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Equus asinus (Donkey) (Equus africanus asinus)	699
A0AAX6RFC4	A0AAX6RFC4_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1572
B7ZRE7	B7ZRE7_XENLA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Xenopus laevis (African clawed frog)	1579
F7BG22	F7BG22_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	752
F7HCQ5	F7HCQ5_CALJA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callithrix jacchus (White-tufted-ear marmoset) (Simia Jacchus)	747
I3L7C9	I3L7C9_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	721
K7ATP8	K7ATP8_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	1863
A0A287AR43	A0A287AR43_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1818
A0A2K5C6K9	A0A2K5C6K9_AOTNA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Aotus nancymaae (Ma's night monkey)	726
A0A2K5C6M5	A0A2K5C6M5_AOTNA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Aotus nancymaae (Ma's night monkey)	1383
A0A2K5P2V9	A0A2K5P2V9_CERAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	1765
A0A2K6CC10	A0A2K6CC10_MACNE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca nemestrina (Pig-tailed macaque)	699
A0A3Q0E6V2	A0A3Q0E6V2_CARSF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Carlito syrichta (Philippine tarsier) (Tarsius syrichta)	1678
A0A4W2E9I8	A0A4W2E9I8_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1760
A0A4X1TRD4	A0A4X1TRD4_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1865
A0A663MK63	A0A663MK63_ATHCN	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Athene cunicularia (Burrowing owl) (Speotyto cunicularia)	1740
A0A673V7A7	A0A673V7A7_SURSU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Suricata suricatta (Meerkat)	1894
A0A6I9HYX5	A0A6I9HYX5_VICPA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Vicugna pacos (Alpaca) (Lama pacos)	1859
A0A6J0WZN0	A0A6J0WZN0_ODOVR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odocoileus virginianus (White-tailed deer)	1811
A0A6J2FK21	A0A6J2FK21_ZALCA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zalophus californianus (California sealion)	1884
A0A6J2FKC2	A0A6J2FKC2_ZALCA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zalophus californianus (California sealion)	1884
A0A6J3B334	A0A6J3B334_VICPA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Vicugna pacos (Alpaca) (Lama pacos)	1858
A0A6J3E511	A0A6J3E511_AYTFU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Aythya fuligula (Tufted duck) (Anas fuligula)	1847
A0A6J3HYQ4	A0A6J3HYQ4_SAPAP	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sapajus apella (Brown-capped capuchin) (Cebus apella)	1825
A0A6J3QMW4	A0A6J3QMW4_TURTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1772
A0A6P5DEF9	A0A6P5DEF9_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	1761
A0A6P6ENI2	A0A6P6ENI2_OCTDE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Octodon degus (Degu) (Sciurus degus)	1834
A0A6P6HDV9	A0A6P6HDV9_PUMCO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Puma concolor (Mountain lion) (Felis concolor)	1874
A0A7E6EEV4	A0A7E6EEV4_9CHIR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phyllostomus discolor (pale spear-nosed bat)	1353
A0A8B7K3Y1	A0A8B7K3Y1_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	755
