Entry	Entry Name	Protein names	Organism	Length
O23717	PSB5A_ARATH	Proteasome subunit beta type-5-A (EC 3.4.25.1) (20S proteasome beta subunit E-1) (Proteasome component E) (Proteasome epsilon-1 chain)	Arabidopsis thaliana (Mouse-ear cress)	274
O23722	MVD1_ARATH	Diphosphomevalonate decarboxylase MVD1, peroxisomal (EC 4.1.1.33) (Mevalonate 5-diphosphate decarboxylase 1) (AtMDD1) (AtMVD1)	Arabidopsis thaliana (Mouse-ear cress)	412
O24409	IAA19_ARATH	Auxin-responsive protein IAA19 (Indoleacetic acid-induced protein 19) (Protein MASSUGU 2)	Arabidopsis thaliana (Mouse-ear cress)	197
O24456	GBLPA_ARATH	Small ribosomal subunit protein RACK1z (Guanine nucleotide-binding protein subunit beta-like protein A) (Receptor for activated C kinase 1A) (WD-40 repeat auxin-dependent protein ARCA)	Arabidopsis thaliana (Mouse-ear cress)	327
O24646	HY5_ARATH	Transcription factor HY5 (Protein LONG HYPOCOTYL 5) (bZIP transcription factor 56) (AtbZIP56)	Arabidopsis thaliana (Mouse-ear cress)	168
O48709	PI5K3_ARATH	Phosphatidylinositol 4-phosphate 5-kinase 3 (AtPIP5K3) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 3) (Diphosphoinositide kinase 3) (PtdIns(4)P-5-kinase 3)	Arabidopsis thaliana (Mouse-ear cress)	705
O48723	PLP2_ARATH	Patatin-like protein 2 (AtPLP2) (EC 3.1.1.-) (Patatin-related phospholipase A IIalpha) (pPLAIIa) (Phospholipase A IIA) (AtPLAIIA)	Arabidopsis thaliana (Mouse-ear cress)	407
O48726	RPN13_ARATH	26S proteasome regulatory subunit RPN13 (AtRPN13) (26S proteasome non-ATPase regulatory subunit 13)	Arabidopsis thaliana (Mouse-ear cress)	300
O48737	TRXM1_ARATH	Thioredoxin M1, chloroplastic (AtTrxm1)	Arabidopsis thaliana (Mouse-ear cress)	179
O48917	SQD1_ARATH	UDP-sulfoquinovose synthase, chloroplastic (EC 3.13.1.1) (Sulfite:UDP-glucose sulfotransferase) (Sulfolipid biosynthesis protein)	Arabidopsis thaliana (Mouse-ear cress)	477
O49196	APK2_ARATH	Adenylyl-sulfate kinase 2, chloroplastic (EC 2.7.1.25) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase 2) (Adenosine-5'-phosphosulfate kinase 2) (APS kinase 2)	Arabidopsis thaliana (Mouse-ear cress)	293
O49434	AAH_ARATH	Allantoate deiminase (EC 3.5.3.9) (Allantoate amidohydrolase) (AtAAH)	Arabidopsis thaliana (Mouse-ear cress)	525
O49447	ADT3_ARATH	ADP/ATP translocase 3, mitochondrial (ADP,ATP carrier protein 3) (Adenine nucleotide translocator 3) (ANT 3)	Arabidopsis thaliana (Mouse-ear cress)	379
O49485	SERA1_ARATH	D-3-phosphoglycerate dehydrogenase 1, chloroplastic (EC 1.1.1.95) (Protein EMBRYO SAC DEVELOPMENT ARREST 9)	Arabidopsis thaliana (Mouse-ear cress)	603
O49627	ISU1_ARATH	Iron-sulfur cluster assembly protein 1 (AtISU1) (AtIscU1) (Protein ISCU-LIKE 1) (NifU-like N-terminal domain-containing protein ISU1) (NifU-like protein ISU1)	Arabidopsis thaliana (Mouse-ear cress)	167
O49840	PBL3_ARATH	Probable serine/threonine-protein kinase PBL3 (EC 2.7.11.1) (PBS1-like protein 3) (Protein kinase 2B)	Arabidopsis thaliana (Mouse-ear cress)	426
O64399	MYB34_ARATH	Transcription factor MYB34 (Myb-related protein 34) (AtMYB34) (Protein ALTERED TRYPTOPHAN REGULATION 1) (ATR1)	Arabidopsis thaliana (Mouse-ear cress)	295
O64645	SOC1_ARATH	MADS-box protein SOC1 (Agamous-like MADS-box protein AGL20) (Protein SUPPRESSOR OF CONSTANS OVEREXPRESSION 1)	Arabidopsis thaliana (Mouse-ear cress)	214
O64728	STI_ARATH	Protein STICHEL	Arabidopsis thaliana (Mouse-ear cress)	1218
O64782	SD129_ARATH	G-type lectin S-receptor-like serine/threonine-protein kinase SD1-29 (EC 2.7.12.1) (Protein LIPOOLIGOSACCHARIDE-SPECIFIC REDUCED ELICITATION) (S-domain-1 (SD1) receptor kinase 29) (SD1-29)	Arabidopsis thaliana (Mouse-ear cress)	805
O64817	CSK23_ARATH	Casein kinase II subunit alpha-3 (CK II) (EC 2.7.11.1)	Arabidopsis thaliana (Mouse-ear cress)	333
O64884	OFT20_ARATH	O-fucosyltransferase 20 (O-FucT-20) (EC 2.4.1.-) (O-fucosyltransferase family protein)	Arabidopsis thaliana (Mouse-ear cress)	573
O64903	NDK2_ARATH	Nucleoside diphosphate kinase II, chloroplastic (NDK II) (NDP kinase II) (NDPK II) (NDPK Ia) (EC 2.7.4.6)	Arabidopsis thaliana (Mouse-ear cress)	231
O64948	LONP2_ARATH	Lon protease homolog 2, peroxisomal (EC 3.4.21.53)	Arabidopsis thaliana (Mouse-ear cress)	888
O64973	RPS5_ARATH	Disease resistance protein RPS5 (Resistance to Pseudomonas syringae protein 5) (pNd3/pNd10)	Arabidopsis thaliana (Mouse-ear cress)	889
O65201	ACOX2_ARATH	Acyl-coenzyme A oxidase 2, peroxisomal (AOX 2) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX2)	Arabidopsis thaliana (Mouse-ear cress)	692
O65202	ACOX1_ARATH	Peroxisomal acyl-coenzyme A oxidase 1 (AOX 1) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX1)	Arabidopsis thaliana (Mouse-ear cress)	664
O65272	KEA2_ARATH	K(+) efflux antiporter 2, chloroplastic (AtKEA2)	Arabidopsis thaliana (Mouse-ear cress)	1174
O65351	SBT17_ARATH	Subtilisin-like protease SBT1.7 (EC 3.4.21.-) (Cucumisin-like serine protease) (Subtilase subfamily 1 member 7) (AtSBT1.7) (Subtilisin-like serine protease 1) (At-SLP1)	Arabidopsis thaliana (Mouse-ear cress)	757
O65355	GGH2_ARATH	Gamma-glutamyl hydrolase 2 (AtGGH2) (EC 3.4.19.9) (Conjugase) (GH) (Gamma-Glu-X carboxypeptidase)	Arabidopsis thaliana (Mouse-ear cress)	347
O65396	GCST_ARATH	Aminomethyltransferase, mitochondrial (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT)	Arabidopsis thaliana (Mouse-ear cress)	408
O65508	NAC76_ARATH	NAC domain-containing protein 76 (ANAC076) (Protein VASCULAR RELATED NAC-DOMAIN 2)	Arabidopsis thaliana (Mouse-ear cress)	377
O65554	CIPK6_ARATH	CBL-interacting serine/threonine-protein kinase 6 (EC 2.7.11.1) (SNF1-related kinase 3.14) (SOS2-like protein kinase PKS4) (SOS3-interacting protein 3)	Arabidopsis thaliana (Mouse-ear cress)	441
O65570	VILI4_ARATH	Villin-4	Arabidopsis thaliana (Mouse-ear cress)	974
O80434	LAC4_ARATH	Laccase-4 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 4) (Diphenol oxidase 4) (Protein IRREGULAR XYLEM 12) (Urishiol oxidase 4)	Arabidopsis thaliana (Mouse-ear cress)	558
O80452	AMPD_ARATH	AMP deaminase (AtAMPD) (EC 3.5.4.6) (Protein EMBRYONIC FACTOR 1)	Arabidopsis thaliana (Mouse-ear cress)	839
O80528	HASP_ARATH	Serine/threonine-protein kinase haspin homolog (AtHaspin) (EC 2.7.11.1)	Arabidopsis thaliana (Mouse-ear cress)	599
O80612	APY6_ARATH	Probable apyrase 6 (AtAPY6) (EC 3.6.1.5) (ATP-diphosphatase) (ATP-diphosphohydrolase) (Adenosine diphosphatase) (ADPase) (NTPDase) (Nucleoside triphosphate diphosphohydrolase 6)	Arabidopsis thaliana (Mouse-ear cress)	555
O80632	MTP11_ARATH	Metal tolerance protein 11 (AtMTP11)	Arabidopsis thaliana (Mouse-ear cress)	394
O80634	PNSL1_ARATH	Photosynthetic NDH subunit of lumenal location 1, chloroplastic (PsbP-like protein 2)	Arabidopsis thaliana (Mouse-ear cress)	238
O80673	CAMK1_ARATH	CDPK-related kinase 1 (AtCRK1) (EC 2.7.11.1) (Calcium/calmodulin-dependent protein kinase 3) (Calmodulin-binding protein kinase 3) (AtCBK3) (CaM-binding protein kinase 3)	Arabidopsis thaliana (Mouse-ear cress)	576
O80725	AB4B_ARATH	ABC transporter B family member 4 (ABC transporter ABCB.4) (AtABCB4) (Multidrug resistance protein 4) (P-glycoprotein 4)	Arabidopsis thaliana (Mouse-ear cress)	1286
O80803	XTH17_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 17 (At-XTH17) (XTH-17) (EC 2.4.1.207)	Arabidopsis thaliana (Mouse-ear cress)	282
O80822	PER25_ARATH	Peroxidase 25 (Atperox P25) (EC 1.11.1.7)	Arabidopsis thaliana (Mouse-ear cress)	328
O80845	PX11D_ARATH	Peroxisomal membrane protein 11D (Peroxin-11D) (AtPEX11d)	Arabidopsis thaliana (Mouse-ear cress)	236
O80875	SMXL7_ARATH	Protein SMAX1-LIKE 7 (AtSMXL7) (Protein D53-like 1) (AtD53-like 1) (Protein D53-like SMXL 7)	Arabidopsis thaliana (Mouse-ear cress)	1002
O80920	PYL4_ARATH	Abscisic acid receptor PYL4 (ABI1-binding protein 2) (PYR1-like protein 4) (Regulatory components of ABA receptor 10)	Arabidopsis thaliana (Mouse-ear cress)	207
O80925	AGD7_ARATH	ADP-ribosylation factor GTPase-activating protein AGD7 (ARF GAP AGD7) (Protein ARF-GAP DOMAIN 7) (AtAGD7) (Protein PDE1 SUPPRESSOR 1)	Arabidopsis thaliana (Mouse-ear cress)	456
O80963	ACCR2_ARATH	Serine/threonine-protein kinase-like protein CCR2 (EC 2.7.11.1) (Protein CRINKLY 4 RELATED 2) (AtCRR2)	Arabidopsis thaliana (Mouse-ear cress)	776
O81045	P24D8_ARATH	Transmembrane emp24 domain-containing protein p24delta8 (p24 family protein delta2b) (p24delta2b) (p24 family protein delta8) (p24delta8)	Arabidopsis thaliana (Mouse-ear cress)	213
O81235	SODM1_ARATH	Superoxide dismutase [Mn] 1, mitochondrial (EC 1.15.1.1) (Protein MANGANESE SUPEROXIDE DISMUTASE 1) (AtMSD1) (Protein MATERNAL EFFECT EMBRYO ARREST 33)	Arabidopsis thaliana (Mouse-ear cress)	231
O81242	RHL1_ARATH	DNA-binding protein RHL1 (Protein ELONGATED HYPOCOTYL 7) (Protein ROOT HAIRLESS 1)	Arabidopsis thaliana (Mouse-ear cress)	355
O81417	SRPP_ARATH	Protein SEED AND ROOT HAIR PROTECTIVE PROTEIN (Protein ROOT HAIR SPECIFIC 13)	Arabidopsis thaliana (Mouse-ear cress)	165
O81445	CNBL1_ARATH	Calcineurin B-like protein 1 (SOS3-like calcium-binding protein 5)	Arabidopsis thaliana (Mouse-ear cress)	213
O81472	MP3K2_ARATH	Mitogen-activated protein kinase kinase kinase 9 (MAP kinase kinase kinase 9) (EC 2.7.11.24) (MAPK/ERK kinase kinase 2) (AtMEKK2) (Protein SUPPRESSOR OF MKK1 MKK2 1)	Arabidopsis thaliana (Mouse-ear cress)	773
O81645	VILI3_ARATH	Villin-3	Arabidopsis thaliana (Mouse-ear cress)	965
O81770	MGDG1_ARATH	Monogalactosyldiacylglycerol synthase 1, chloroplastic (AtMGD1) (EC 2.4.1.46) (MGDG synthase type A) (Protein EMBRYO DEFECTIVE 2797)	Arabidopsis thaliana (Mouse-ear cress)	533
O81833	SD11_ARATH	G-type lectin S-receptor-like serine/threonine-protein kinase SD1-1 (EC 2.7.11.1) (S-domain-1 (SD1) receptor kinase 1) (SD1-1)	Arabidopsis thaliana (Mouse-ear cress)	815
O81836	SPL_ARATH	Protein SPOROCYTELESS (Protein NOZZLE) (Transcription factor SPL)	Arabidopsis thaliana (Mouse-ear cress)	314
O82175	SUVH5_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH5 (EC 2.1.1.-) (EC 2.1.1.367) (Histone H3-K9 methyltransferase 5) (H3-K9-HMTase 5) (Protein SET DOMAIN GROUP 9) (Suppressor of variegation 3-9 homolog protein 5) (Su(var)3-9 homolog protein 5)	Arabidopsis thaliana (Mouse-ear cress)	794
O82230	EBFC2_ARATH	Nucleoid-associated protein At2g24020, chloroplastic (Suppressor of tic40 protein 2)	Arabidopsis thaliana (Mouse-ear cress)	182
O82245	TSPO_ARATH	Translocator protein homolog (AtTSPO)	Arabidopsis thaliana (Mouse-ear cress)	196
O82261	DEGP2_ARATH	Protease Do-like 2, chloroplastic (EC 3.4.21.-)	Arabidopsis thaliana (Mouse-ear cress)	607
O82318	SKM1_ARATH	Leucine-rich repeat receptor-like serine/threonine-protein kinase SKM1 (EC 2.7.11.1) (Protein STERILITY-REGULATING KINASE MEMBER 1)	Arabidopsis thaliana (Mouse-ear cress)	960
O82392	THIC_ARATH	Phosphomethylpyrimidine synthase, chloroplastic (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Protein PYRIMIDINE REQUIRING) (Thiamine biosynthesis protein ThiC) (Protein THIAMINE C)	Arabidopsis thaliana (Mouse-ear cress)	644
O82486	MTA70_ARATH	N(6)-adenosine-methyltransferase MT-A70-like (EC 2.1.1.348) (Protein EMBRYO DEFECTIVE 1706) (Protein METTL3 homolog)	Arabidopsis thaliana (Mouse-ear cress)	685
O82645	IQM1_ARATH	IQ domain-containing protein IQM1 (IQ motif-containing protein 1)	Arabidopsis thaliana (Mouse-ear cress)	488
O82663	SDHA1_ARATH	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit 1 of complex II) (FP)	Arabidopsis thaliana (Mouse-ear cress)	634
O82743	AGL19_ARATH	Agamous-like MADS-box protein AGL19	Arabidopsis thaliana (Mouse-ear cress)	219
P04778	CB1C_ARATH	Chlorophyll a-b binding protein 1, chloroplastic (Chlorophyll a-b protein 140) (CAB-140) (LHCII type I CAB-1)	Arabidopsis thaliana (Mouse-ear cress)	267
P0C7R1	PPR74_ARATH	Pentatricopeptide repeat-containing protein DWY1, chloroplastic (DYW-domain protein 1)	Arabidopsis thaliana (Mouse-ear cress)	239
P0CW78	HMA3B_ARATH	Cadmium/zinc-transporting ATPase HMA3 (EC 7.2.2.12) (EC 7.2.2.21) (Cadmium/zinc-transporting ATPase 4) (Protein HEAVY METAL ATPASE 3)	Arabidopsis thaliana (Mouse-ear cress)	760
P0DH91	ARF2B_ARATH	ADP-ribosylation factor 2-B (AtARF2) (ARF1-like protein U5)	Arabidopsis thaliana (Mouse-ear cress)	181
P0DI76	CIN1_ARATH	1,8-cineole synthase 1, chloroplastic (AtTPS-CIN1) (EC 4.2.3.108) (Limonene cyclase) (Terpenoid synthase 27) (AtTPS27)	Arabidopsis thaliana (Mouse-ear cress)	600
P0DKC5	HSD1A_ARATH	11-beta-hydroxysteroid dehydrogenase 1A (EC 1.1.1.146) (17-beta-hydroxysteroid dehydrogenase 1A) (EC 1.1.1.-) (Hydroxysteroid dehydrogenase 1) (AtHSD1)	Arabidopsis thaliana (Mouse-ear cress)	349
P0DO44	ATP6A_ARATH	ATP synthase small subunit 6-A, mitochondrial (AtMtATP6) (MtATP6) (ATP synthase 6 kDa subunit, mitochondrial)	Arabidopsis thaliana (Mouse-ear cress)	55
P10795	RBS1A_ARATH	Ribulose bisphosphate carboxylase small subunit 1A, chloroplastic (RuBisCO small subunit 1A)	Arabidopsis thaliana (Mouse-ear cress)	180
P10896	RCA_ARATH	Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic (RA) (RuBisCO activase)	Arabidopsis thaliana (Mouse-ear cress)	474
P11139	TBA1_ARATH	Tubulin alpha-1 chain (EC 3.6.5.-)	Arabidopsis thaliana (Mouse-ear cress)	450
P11574	VATB1_ARATH	V-type proton ATPase subunit B1 (V-ATPase subunit B1) (V-ATPase 57 kDa subunit) (Vacuolar H(+)-ATPase subunit B isoform 1) (Vacuolar proton pump subunit B1)	Arabidopsis thaliana (Mouse-ear cress)	486
P11832	NIA1_ARATH	Nitrate reductase [NADH] 1 (NR1) (EC 1.7.1.1)	Arabidopsis thaliana (Mouse-ear cress)	917
P12411	TBB1_ARATH	Tubulin beta-1 chain (Beta-1-tubulin)	Arabidopsis thaliana (Mouse-ear cress)	447
P17562	METK2_ARATH	S-adenosylmethionine synthase 2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)	Arabidopsis thaliana (Mouse-ear cress)	393
P18064	GPA1_ARATH	Guanine nucleotide-binding protein alpha-1 subunit (GP-alpha-1)	Arabidopsis thaliana (Mouse-ear cress)	383
P18616	NRPB1_ARATH	DNA-directed RNA polymerase II subunit RPB1 (DNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II largest subunit) (DNA-directed RNA polymerase II subunit 1)	Arabidopsis thaliana (Mouse-ear cress)	1839
P21240	CPNB1_ARATH	Chaperonin 60 subunit beta 1, chloroplastic (CPN-60 beta 1) (60 kDa chaperonin subunit beta 1) (RuBisCO large subunit-binding protein subunit beta, chloroplastic)	Arabidopsis thaliana (Mouse-ear cress)	600
P23686	METK1_ARATH	S-adenosylmethionine synthase 1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1)	Arabidopsis thaliana (Mouse-ear cress)	393
P24704	SODC1_ARATH	Superoxide dismutase [Cu-Zn] 1 (EC 1.15.1.1) (Copper/zinc superoxide dismutase 1)	Arabidopsis thaliana (Mouse-ear cress)	152
P25859	CKB11_ARATH	Cyclin-dependent kinase B1-1 (CDKB1;1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog B)	Arabidopsis thaliana (Mouse-ear cress)	309
P28188	RAD2A_ARATH	Ras-related protein RABD2a (AtRABD2a) (Ras-related protein Ara-5) (Ras-related protein Rab1B) (AtRab1B)	Arabidopsis thaliana (Mouse-ear cress)	203
P31166	APT1_ARATH	Adenine phosphoribosyltransferase 1, chloroplastic (APRT 1) (AtAPT1) (EC 2.4.2.7)	Arabidopsis thaliana (Mouse-ear cress)	243
P34791	CP20C_ARATH	Peptidyl-prolyl cis-trans isomerase CYP20-3, chloroplastic (PPIase CYP20-3) (EC 5.2.1.8) (Cyclophilin of 20 kDa 3) (Cyclosporin A-binding protein) (Rotamase CYP20-3) (Rotamase cyclophilin-4)	Arabidopsis thaliana (Mouse-ear cress)	260
P35632	AP3_ARATH	Floral homeotic protein APETALA 3	Arabidopsis thaliana (Mouse-ear cress)	232
P37702	BGL38_ARATH	Myrosinase 1 (EC 3.2.1.147) (Beta-glucosidase 38) (AtBGLU38) (EC 3.2.1.21) (Sinigrinase 1) (Thioglucosidase 1)	Arabidopsis thaliana (Mouse-ear cress)	541
P38605	CAS1_ARATH	Cycloartenol synthase (AtCYC) (EC 5.4.99.8) (2,3-epoxysqualene--cycloartenol cyclase)	Arabidopsis thaliana (Mouse-ear cress)	759
P39207	NDK1_ARATH	Nucleoside diphosphate kinase 1 (EC 2.7.4.6) (Nucleoside diphosphate kinase I) (NDK I) (NDP kinase I) (NDPK I)	Arabidopsis thaliana (Mouse-ear cress)	149
P42158	CKL1_ARATH	Casein kinase 1-like protein 1 (EC 2.7.11.1) (Casein kinase 1) (Casein kinase I isoform delta-like) (CKI-delta) (Protein CASEIN KINASE I-LIKE 1)	Arabidopsis thaliana (Mouse-ear cress)	450
P42339	PI3K_ARATH	Phosphatidylinositol 3-kinase VPS34 (EC 2.7.1.137) (PI3-kinase VPS34) (AtVPS34) (PI3K VPS34) (PtdIns-3-kinase VSP34)	Arabidopsis thaliana (Mouse-ear cress)	814
P42497	PHYD_ARATH	Phytochrome D	Arabidopsis thaliana (Mouse-ear cress)	1164
P42699	PLAS2_ARATH	Plastocyanin major isoform, chloroplastic (DNA-damage-repair/toleration protein DRT112)	Arabidopsis thaliana (Mouse-ear cress)	167
P42736	RAP23_ARATH	Ethylene-responsive transcription factor RAP2-3 (Cadmium-induced protein AS30) (Ethylene response factor 72) (ERF72) (Ethylene-responsive element binding protein) (AtEBP) (Protein RELATED TO APETALA2 3) (Related to AP2 3)	Arabidopsis thaliana (Mouse-ear cress)	248
P42759	ERD10_ARATH	Dehydrin ERD10 (Low-temperature-induced protein LTI45)	Arabidopsis thaliana (Mouse-ear cress)	260
P42761	GSTFA_ARATH	Glutathione S-transferase F10 (AtGSTF10) (EC 2.5.1.18) (AtGSTF4) (GST class-phi member 10) (Protein EARLY RESPONSE TO DEHYDRATION 13)	Arabidopsis thaliana (Mouse-ear cress)	215
P42813	RNS1_ARATH	Ribonuclease 1 (EC 4.6.1.19)	Arabidopsis thaliana (Mouse-ear cress)	230
P43256	HMDH2_ARATH	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2 (AtHMGR2) (HMG-CoA reductase 2) (EC 1.1.1.34)	Arabidopsis thaliana (Mouse-ear cress)	562
P43289	KSG3_ARATH	Shaggy-related protein kinase gamma (EC 2.7.11.1) (ASK-gamma) (Shaggy-related protein kinase 12) (AtSK12)	Arabidopsis thaliana (Mouse-ear cress)	409
P43298	TMK1_ARATH	Receptor protein kinase TMK1 (EC 2.7.11.1) (BARK1-like kinase 1) (Transmembrane kinase 1)	Arabidopsis thaliana (Mouse-ear cress)	942
P46014	P2C70_ARATH	Protein phosphatase 2C 70 (AtPP2C70) (EC 3.1.3.16) (Kinase-associated protein phosphatase) (Protein ROOT ATTENUATED GROWTH 1)	Arabidopsis thaliana (Mouse-ear cress)	581
P46032	PTR2_ARATH	Protein NRT1/ PTR FAMILY 8.3 (AtNPF8.3) (Histidine-transporting protein) (Peptide transporter PTR2)	Arabidopsis thaliana (Mouse-ear cress)	585
P46313	FAD6E_ARATH	Delta(12)-fatty-acid desaturase (Fatty acid desaturase 2) (EC 1.14.19.22) (EC 1.14.19.6) (Omega-6 fatty acid desaturase, endoplasmic reticulum)	Arabidopsis thaliana (Mouse-ear cress)	383
P46607	HGL2_ARATH	Homeobox-leucine zipper protein GLABRA 2 (Protein GLABRA2) (HD-ZIP protein ATHB-10) (Homeobox-leucine zipper protein ATHB-10)	Arabidopsis thaliana (Mouse-ear cress)	747
P46644	AAT3_ARATH	Aspartate aminotransferase 3, chloroplastic (EC 2.6.1.1) (Protein YELLOW-LEAF-SPECIFIC GENE 4) (Transaminase A)	Arabidopsis thaliana (Mouse-ear cress)	449
P46668	ATHB6_ARATH	Homeobox-leucine zipper protein ATHB-6 (HD-ZIP protein ATHB-6) (Homeodomain transcription factor ATHB-6)	Arabidopsis thaliana (Mouse-ear cress)	311
P47924	RIBA1_ARATH	Bifunctional riboflavin biosynthesis protein RIBA 1, chloroplastic (AtRIBA1) [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	Arabidopsis thaliana (Mouse-ear cress)	543
P47998	CYSK1_ARATH	Cysteine synthase 1 (EC 2.5.1.47) (At.OAS.5-8) (Beta-substituted Ala synthase 1;1) (ARAth-Bsas1;1) (CSase A) (AtCS-A) (Cys-3A) (O-acetylserine (thiol)-lyase 1) (OAS-TL A) (O-acetylserine sulfhydrylase) (Protein ONSET OF LEAF DEATH 3)	Arabidopsis thaliana (Mouse-ear cress)	322
P49107	PSAN_ARATH	Photosystem I reaction center subunit N, chloroplastic (PSI-N)	Arabidopsis thaliana (Mouse-ear cress)	171
P49333	ETR1_ARATH	Ethylene receptor 1 (AtETR1) (EC 2.7.13.3) (Protein ETHYLENE RESPONSE 1) (Protein ETR1)	Arabidopsis thaliana (Mouse-ear cress)	738
P49599	P2C57_ARATH	Protein phosphatase 2C 57 (AtPP2C57) (EC 3.1.3.16) (Protein phosphatase 2C PPH1) (PP2C PPH1) (Thylakoid-associated phosphatase of 38 kDa)	Arabidopsis thaliana (Mouse-ear cress)	388
P49688	RS23_ARATH	Small ribosomal subunit protein uS5x (40S ribosomal protein S2-3) (AtRPS2C)	Arabidopsis thaliana (Mouse-ear cress)	285
P53492	ACT7_ARATH	Actin-7 (EC 3.6.4.-) (Actin-2)	Arabidopsis thaliana (Mouse-ear cress)	377
P53780	METC_ARATH	Cystathionine beta-lyase, chloroplastic (CBL) (EC 4.4.1.13) (Beta-cystathionase) (Cysteine lyase) (Cysteine-S-conjugate beta-lyase)	Arabidopsis thaliana (Mouse-ear cress)	464
P54150	MSRA4_ARATH	Peptide methionine sulfoxide reductase A4, chloroplastic (AtMSRA4) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)	Arabidopsis thaliana (Mouse-ear cress)	258
P54887	P5CS1_ARATH	Delta-1-pyrroline-5-carboxylate synthase A (P5CS A) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	Arabidopsis thaliana (Mouse-ear cress)	717
P55230	GLGL2_ARATH	Glucose-1-phosphate adenylyltransferase large subunit 2, chloroplastic (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADP-glucose synthase) (AGPase S) (Alpha-D-glucose-1-phosphate adenyl transferase)	Arabidopsis thaliana (Mouse-ear cress)	518
P55852	SUMO1_ARATH	Small ubiquitin-related modifier 1 (AtSUMO1) (Ubiquitin-like protein SMT3)	Arabidopsis thaliana (Mouse-ear cress)	100
P56761	PSBD_ARATH	Photosystem II D2 protein (PSII D2 protein) (EC 1.10.3.9) (Photosystem Q(A) protein)	Arabidopsis thaliana (Mouse-ear cress)	353
P56772	CLPP1_ARATH	Chloroplastic ATP-dependent Clp protease proteolytic subunit 1 (EC 3.4.21.92) (Endopeptidase ClpP1) (pClpP)	Arabidopsis thaliana (Mouse-ear cress)	196
P56780	PSBH_ARATH	Photosystem II reaction center protein H (PSII-H) (Photosystem II 10 kDa phosphoprotein)	Arabidopsis thaliana (Mouse-ear cress)	73
P59232	R27AB_ARATH	Ubiquitin-ribosomal protein eS31y fusion protein [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31y (40S ribosomal protein S27a-2)]	Arabidopsis thaliana (Mouse-ear cress)	157
P61837	PIP11_ARATH	Aquaporin PIP1-1 (AtPIP1;1) (Plasma membrane aquaporin-1) (Plasma membrane intrinsic protein 1a) (PIP1a)	Arabidopsis thaliana (Mouse-ear cress)	286
P82281	TL29_ARATH	Thylakoid lumenal 29 kDa protein, chloroplastic (TL29) (EC 1.-.-.-) (AtAPx07) (P29) (Probable L-ascorbate peroxidase 4)	Arabidopsis thaliana (Mouse-ear cress)	349
P92549	ATPAM_ARATH	ATP synthase subunit alpha, mitochondrial	Arabidopsis thaliana (Mouse-ear cress)	507
P92959	RK24_ARATH	Large ribosomal subunit protein uL24c (50S ribosomal protein L24, chloroplastic) (CL24) (Protein SUPPRESSOR OF VARIEGATION 8)	Arabidopsis thaliana (Mouse-ear cress)	198
P92964	SRS31_ARATH	Serine/arginine-rich splicing factor RS31 (At-RSp31) (AtRS31)	Arabidopsis thaliana (Mouse-ear cress)	264
P92978	RAC11_ARATH	Rac-like GTP-binding protein ARAC11 (EC 3.6.5.-) (GTPase protein ROP1)	Arabidopsis thaliana (Mouse-ear cress)	197
P92990	PGL3_ARATH	Polygalacturonase 1 beta-like protein 3 (AtPGL3) (Aromatic-rich glycoprotein JP650) (PG1beta-like protein 3) (Polygalacturonase 2) (Probable polygalacturonase non-catalytic subunit JP650)	Arabidopsis thaliana (Mouse-ear cress)	626
